beta,epoch,step,train_kl_div,train_loss,train_recon_cat,train_recon_cont,val_kl_div,val_loss,val_recon_cat,val_recon_cont
0.0,1,22,4.447632789611816,1.7388074398040771,0.6948156952857971,1.0439916849136353,,,,
0.0,1,23,3.9622936248779297,1.848496437072754,0.6850472688674927,1.1634491682052612,,,,
0.0,1,24,4.778751373291016,2.0426268577575684,0.6935395002365112,1.3490872383117676,,,,
0.0,1,25,3.8888678550720215,1.3762273788452148,0.6888411641120911,0.6873862743377686,,,,
0.0,1,26,4.08303165435791,1.6217172145843506,0.6884738206863403,0.9332433342933655,,,,
0.0,1,27,5.160336494445801,1.8971492052078247,0.6945974826812744,1.2025517225265503,,,,
0.0,1,28,6.007262229919434,2.5690317153930664,0.6983863115310669,1.87064528465271,,,,
0.0,1,29,1.6237468719482422,1.4958083629608154,0.6828082203865051,0.8130002021789551,,,,
0.0,1,29,,,,,3.813390016555786,1.6399699449539185,0.685824453830719,0.9541454911231995
0.0,2,30,4.909234046936035,1.6587188243865967,0.6928988695144653,0.9658198952674866,,,,
0.0,2,31,5.18922233581543,1.839803695678711,0.6864491701126099,1.153354525566101,,,,
0.0,2,32,5.1891913414001465,1.699235439300537,0.68989497423172,1.009340524673462,,,,
0.0,2,33,5.447338104248047,1.651078701019287,0.6922768354415894,0.958801805973053,,,,
0.0,2,34,6.036925315856934,1.8867143392562866,0.6845486164093018,1.2021657228469849,,,,
0.0,2,35,6.857798099517822,2.266399621963501,0.6876562237739563,1.5787433385849,,,,
0.0,2,36,5.348155975341797,1.5276567935943604,0.6903667449951172,0.8372899889945984,,,,
0.0,2,37,6.321186065673828,1.847636103630066,0.6886745691299438,1.158961534500122,,,,
0.0,2,38,7.093683242797852,1.8527166843414307,0.6924859881401062,1.1602307558059692,,,,
0.0,2,39,9.923883438110352,2.4347457885742188,0.6892939805984497,1.7454516887664795,,,,
0.0,2,40,6.333373069763184,1.8766136169433594,0.6854473352432251,1.1911662817001343,,,,
0.0,2,41,5.615187644958496,1.5918338298797607,0.691381573677063,0.900452196598053,,,,
0.0,2,42,6.275435924530029,1.4699938297271729,0.6822422742843628,0.7877515554428101,,,,
0.0,2,43,10.395048141479492,2.0263710021972656,0.6890910863876343,1.3372797966003418,,,,
0.0,2,44,1.8698780536651611,1.252563238143921,0.6889958381652832,0.5635674595832825,,,,
0.0,2,44,,,,,6.170994281768799,1.6539334058761597,0.6929352879524231,0.9609980583190918
0.0,3,45,7.595183372497559,1.5585063695907593,0.6887570023536682,0.8697493672370911,,,,
0.0,3,46,9.611897468566895,1.7214844226837158,0.6843709349632263,1.0371135473251343,,,,
0.0,3,47,8.244275093078613,1.6631884574890137,0.6780687570571899,0.9851197004318237,,,,
0.0,3,48,11.445446014404297,1.7861939668655396,0.6824980974197388,1.1036958694458008,,,,
0.0,3,49,8.882179260253906,1.4951659440994263,0.6891707181930542,0.8059952259063721,,,,
0.0,3,50,7.486518859863281,1.4369475841522217,0.6891381740570068,0.7478094696998596,,,,
0.0,3,51,7.702305316925049,1.4457556009292603,0.684876561164856,0.7608790397644043,,,,
0.0,3,52,10.797881126403809,1.5541844367980957,0.682783842086792,0.8714005947113037,,,,
0.0,3,53,14.76455020904541,1.704991102218628,0.6780129075050354,1.0269781351089478,,,,
0.0,3,54,12.815836906433105,1.5519883632659912,0.6833388805389404,0.868649423122406,,,,
0.0,3,55,13.098526000976562,1.5613503456115723,0.6772759556770325,0.8840744495391846,,,,
0.0,3,56,17.3685302734375,1.8208376169204712,0.6800590753555298,1.1407785415649414,,,,
0.0,3,57,13.168128967285156,1.6937259435653687,0.6907128095626831,1.0030131340026855,,,,
0.0,3,58,13.267133712768555,1.5449233055114746,0.6949828863143921,0.8499404191970825,,,,
0.0,3,59,5.983214378356934,1.7513580322265625,0.6768743395805359,1.0744836330413818,,,,
0.0,3,59,,,,,12.217488288879395,1.6448602676391602,0.6864257454872131,0.9584344029426575
0.0,4,60,14.619402885437012,1.5686845779418945,0.6876401901245117,0.881044328212738,,,,
0.0,4,61,20.166133880615234,1.8728805780410767,0.6786645650863647,1.194216012954712,,,,
0.0,4,62,13.320192337036133,1.3839064836502075,0.6838551759719849,0.7000513076782227,,,,
0.0,4,63,28.740175247192383,1.9926704168319702,0.683751106262207,1.3089193105697632,,,,
0.0,4,64,22.31926155090332,1.6610921621322632,0.6833155155181885,0.9777766466140747,,,,
0.0,4,65,27.650413513183594,1.7542698383331299,0.6861875057220459,1.068082332611084,,,,
0.0,4,66,15.609209060668945,1.4551515579223633,0.6938285231590271,0.7613230347633362,,,,
0.0,4,67,24.6362247467041,1.790493130683899,0.6742889881134033,1.1162041425704956,,,,
0.0,4,68,21.216115951538086,1.5369908809661865,0.6750643849372864,0.8619265556335449,,,,
0.0,4,69,45.562705993652344,1.839195728302002,0.6641494035720825,1.1750463247299194,,,,
0.0,4,70,40.314369201660156,2.039442539215088,0.6734777092933655,1.3659648895263672,,,,
0.0,4,71,49.71435546875,2.1073360443115234,0.6641095876693726,1.4432264566421509,,,,
0.0,4,72,45.84751892089844,1.7936644554138184,0.674856424331665,1.1188080310821533,,,,
0.0,4,73,33.794952392578125,1.8296329975128174,0.6725610494613647,1.1570719480514526,,,,
0.0,4,74,26.53200912475586,2.0856802463531494,0.6540963053703308,1.4315840005874634,,,,
0.0,4,74,,,,,29.670639038085938,1.6162244081497192,0.6716287732124329,0.9445956349372864
0.0,5,75,57.549354553222656,1.8884508609771729,0.6692093014717102,1.2192416191101074,,,,
0.0,5,76,66.2967529296875,1.769197702407837,0.6492785215377808,1.1199191808700562,,,,
0.0,5,77,87.012451171875,2.1470649242401123,0.6524385213851929,1.4946264028549194,,,,
0.0,5,78,43.4193115234375,1.6415932178497314,0.6668094396591187,0.9747838377952576,,,,
0.0,5,79,59.88276672363281,1.5962096452713013,0.6582586169242859,0.9379510283470154,,,,
0.0,5,80,100.63063049316406,1.7744948863983154,0.627352774143219,1.1471420526504517,,,,
0.0,5,81,71.44801330566406,1.6354897022247314,0.6502195000648499,0.9852702617645264,,,,
0.0,5,82,82.96031951904297,1.5942935943603516,0.6410682201385498,0.9532253742218018,,,,
0.0,5,83,85.7088623046875,1.833360195159912,0.6412975192070007,1.1920627355575562,,,,
0.0,5,84,118.64982604980469,1.6349859237670898,0.626358151435852,1.0086277723312378,,,,
0.0,5,85,93.76690673828125,1.4826710224151611,0.6496161818504333,0.833054780960083,,,,
0.0,5,86,139.64678955078125,1.8907867670059204,0.6313517093658447,1.2594350576400757,,,,
0.0,5,87,130.6763916015625,1.754801869392395,0.6313766241073608,1.1234252452850342,,,,
0.0,5,88,64.76118469238281,1.353804588317871,0.6643611788749695,0.6894433498382568,,,,
0.0,5,89,57.39012908935547,1.702221393585205,0.6144620776176453,1.087759256362915,,,,
0.0,5,89,,,,,83.90937042236328,1.5547550916671753,0.6436545252799988,0.9111005067825317
0.0,6,90,210.22146606445312,1.886406660079956,0.5796186327934265,1.3067880868911743,,,,
0.0,6,91,113.98799133300781,1.43800950050354,0.6265069246292114,0.8115026354789734,,,,
0.0,6,92,141.3558349609375,1.4914159774780273,0.6301405429840088,0.8612753748893738,,,,
0.0,6,93,207.8453369140625,1.4666004180908203,0.575737714767456,0.8908626437187195,,,,
0.0,6,94,143.81454467773438,1.5150346755981445,0.6002379655838013,0.914796769618988,,,,
0.0,6,95,487.54534912109375,2.1662039756774902,0.5253162384033203,1.64088773727417,,,,
0.0,6,96,208.4896697998047,1.6255427598953247,0.589855432510376,1.0356873273849487,,,,
0.0,6,97,145.41537475585938,1.4255239963531494,0.6150429844856262,0.8104810118675232,,,,
0.0,6,98,308.89593505859375,1.8334770202636719,0.5574166774749756,1.2760603427886963,,,,
0.0,6,99,372.18963623046875,1.5669522285461426,0.5650225877761841,1.0019296407699585,,,,
0.0,6,100,141.6033935546875,1.3945751190185547,0.5869691371917725,0.8076059222221375,,,,
0.0,6,101,156.15780639648438,1.350254774093628,0.5711717009544373,0.7790830135345459,,,,
0.0,6,102,261.1156311035156,1.2322930097579956,0.5692295432090759,0.6630634665489197,,,,
0.0,6,103,434.6028747558594,1.477043867111206,0.5102546215057373,0.966789186000824,,,,
0.0,6,104,91.88442993164062,1.2173173427581787,0.5673662424087524,0.649951159954071,,,,
0.0,6,104,,,,,227.36199951171875,1.40243399143219,0.5659138560295105,0.8365201950073242
0.0,7,105,274.84197998046875,1.2852672338485718,0.5362071394920349,0.7490600943565369,,,,
0.0,7,106,527.9088745117188,1.6253070831298828,0.5007951855659485,1.124511957168579,,,,
0.0,7,107,436.2928466796875,1.263765573501587,0.519720196723938,0.7440453767776489,,,,
0.0,7,108,270.7860107421875,1.3919038772583008,0.5742748975753784,0.8176290392875671,,,,
0.0,7,109,573.9466552734375,1.450396180152893,0.5192769765853882,0.9311192035675049,,,,
0.0,7,110,1288.8818359375,1.6945279836654663,0.4481501281261444,1.2463778257369995,,,,
0.0,7,111,432.241943359375,1.0555893182754517,0.5146796107292175,0.5409097075462341,,,,
0.0,7,112,194.6895751953125,1.1883735656738281,0.5460575222969055,0.6423161029815674,,,,
0.0,7,113,506.6106872558594,1.425911784172058,0.501333475112915,0.9245783090591431,,,,
0.0,7,114,434.6040344238281,1.18672776222229,0.47271597385406494,0.7140118479728699,,,,
0.0,7,115,1618.372314453125,1.4903123378753662,0.4605572819709778,1.0297551155090332,,,,
0.0,7,116,380.3369140625,1.0600340366363525,0.48646309971809387,0.5735709071159363,,,,
0.0,7,117,545.712646484375,1.366014003753662,0.5218411684036255,0.8441728353500366,,,,
0.0,7,118,598.50537109375,1.079270601272583,0.4624863862991333,0.6167841553688049,,,,
0.0,7,119,43.10627746582031,1.2165770530700684,0.5783970355987549,0.6381800174713135,,,,
0.0,7,119,,,,,476.2205810546875,1.2851591110229492,0.5043412446975708,0.7808178663253784
0.0,8,120,1647.52880859375,1.072251796722412,0.4357369840145111,0.6365147829055786,,,,
0.0,8,121,995.0897216796875,1.2071101665496826,0.384075403213501,0.8230347037315369,,,,
0.0,8,122,577.7990112304688,1.131423830986023,0.47307369112968445,0.6583501696586609,,,,
0.0,8,123,858.7378540039062,1.8122363090515137,0.5291910767555237,1.2830451726913452,,,,
0.0,8,124,511.460693359375,0.9636346101760864,0.3842979073524475,0.5793367028236389,,,,
0.0,8,125,1380.639404296875,1.215533971786499,0.4530622065067291,0.7624717950820923,,,,
0.0,8,126,948.8331298828125,1.0451072454452515,0.37262657284736633,0.6724807024002075,,,,
0.0,8,127,4027.936279296875,1.4027169942855835,0.3965100944042206,1.0062068700790405,,,,
0.0,8,128,429.89825439453125,0.9585251212120056,0.4045257568359375,0.5539993643760681,,,,
0.0,8,129,1373.53857421875,1.5310559272766113,0.3979167938232422,1.1331391334533691,,,,
0.0,8,130,1395.3388671875,1.2151998281478882,0.38948389887809753,0.8257158994674683,,,,
0.0,8,131,1732.51708984375,1.073211669921875,0.35399794578552246,0.7192137241363525,,,,
0.0,8,132,1842.06396484375,1.2394953966140747,0.2835315763950348,0.9559638500213623,,,,
0.0,8,133,497.39959716796875,0.9441537261009216,0.35704952478408813,0.5871042013168335,,,,
0.0,8,134,192.97958374023438,1.0530143976211548,0.37159040570259094,0.6814240217208862,,,,
0.0,8,134,,,,,550.5471801757812,1.0707392692565918,0.35648313164711,0.714256227016449
0.0,9,135,538.624755859375,0.9812362194061279,0.39408454298973083,0.5871516466140747,,,,
0.0,9,136,1145.556396484375,0.8940213322639465,0.3295598030090332,0.5644615292549133,,,,
0.0,9,137,827.0487060546875,0.8949379920959473,0.29391857981681824,0.6010194420814514,,,,
0.0,9,138,1045.8125,0.9252282977104187,0.2697693109512329,0.6554589867591858,,,,
0.0,9,139,1451.912353515625,0.9199289679527283,0.30039334297180176,0.6195356249809265,,,,
0.0,9,140,2700.255615234375,0.9842135906219482,0.24718865752220154,0.7370249629020691,,,,
0.0,9,141,1299.4278564453125,0.7529599070549011,0.2648956775665283,0.4880642294883728,,,,
0.0,9,142,2019.96875,1.1344077587127686,0.23669084906578064,0.8977169394493103,,,,
0.0,9,143,468.78814697265625,0.8939039707183838,0.35365626215934753,0.5402477383613586,,,,
0.0,9,144,2529.268310546875,0.9843283891677856,0.25325486063957214,0.7310734987258911,,,,
0.0,9,145,1208.1959228515625,0.8685786724090576,0.20904022455215454,0.6595384478569031,,,,
0.0,9,146,1112.534423828125,1.0516636371612549,0.3353414535522461,0.7163222432136536,,,,
0.0,9,147,637.5980224609375,0.9100713729858398,0.3188927173614502,0.5911786556243896,,,,
0.0,9,148,916.15771484375,0.9721311330795288,0.24499256908893585,0.7271385788917542,,,,
0.0,9,149,360.5634765625,1.0600175857543945,0.36382603645324707,0.6961916089057922,,,,
0.0,9,149,,,,,625.2276000976562,0.8864261507987976,0.2336100935935974,0.6528159976005554
0.0,10,150,2504.630615234375,1.259671688079834,0.27609115839004517,0.983580470085144,,,,
0.0,10,151,815.0469360351562,0.7601257562637329,0.2600797414779663,0.5000460147857666,,,,
0.0,10,152,1283.651611328125,0.8872274160385132,0.21589484810829163,0.671332597732544,,,,
0.0,10,153,1004.8682861328125,0.8283509612083435,0.20898981392383575,0.619361162185669,,,,
0.0,10,154,1063.90283203125,0.7853303551673889,0.28146374225616455,0.5038666129112244,,,,
0.0,10,155,1545.60009765625,0.8542959094047546,0.25347357988357544,0.6008223295211792,,,,
0.0,10,156,2037.541259765625,0.9893994331359863,0.11281859129667282,0.8765808343887329,,,,
0.0,10,157,1629.1094970703125,0.8969012498855591,0.17156095802783966,0.7253403067588806,,,,
0.0,10,158,1515.425537109375,0.7210732698440552,0.1615447700023651,0.5595285296440125,,,,
0.0,10,159,1659.066650390625,0.864463210105896,0.14541517198085785,0.719048023223877,,,,
0.0,10,160,814.0810546875,0.7674174308776855,0.1976749151945114,0.5697425007820129,,,,
0.0,10,161,1748.0946044921875,1.4435359239578247,0.12465962767601013,1.3188762664794922,,,,
0.0,10,162,1079.7349853515625,0.8372739553451538,0.2104700803756714,0.6268038749694824,,,,
0.0,10,163,1232.8212890625,0.9034183621406555,0.14920830726623535,0.7542100548744202,,,,
0.0,10,164,152.55624389648438,0.5006116628646851,0.15747082233428955,0.3431408405303955,,,,
0.0,10,164,,,,,827.9892578125,0.7236332893371582,0.12299799174070358,0.600635290145874
0.0,11,165,1691.473388671875,0.9344085454940796,0.1497933268547058,0.7846152186393738,,,,
0.0,11,166,1062.4337158203125,0.8879897594451904,0.12945295870304108,0.7585368156433105,,,,
0.0,11,167,1407.08447265625,0.7149940133094788,0.148698627948761,0.5662953853607178,,,,
0.0,11,168,938.426025390625,0.661647379398346,0.1754157692193985,0.48623162508010864,,,,
0.0,11,169,952.5375366210938,0.6431613564491272,0.1885610818862915,0.4546002745628357,,,,
0.0,11,170,821.8504638671875,0.7782131433486938,0.19875094294548035,0.5794621706008911,,,,
0.0,11,171,864.9234619140625,0.940674901008606,0.2939642369747162,0.6467106342315674,,,,
0.0,11,172,2308.457275390625,0.9753679037094116,0.19994863867759705,0.775419294834137,,,,
0.0,11,173,3496.5732421875,0.8119377493858337,0.1364220827817917,0.6755156517028809,,,,
0.0,11,174,1072.33203125,0.5426344871520996,0.12138471752405167,0.42124974727630615,,,,
0.0,11,175,1101.457763671875,0.7898430228233337,0.13606826961040497,0.6537747383117676,,,,
0.0,11,176,1196.22509765625,0.7289851307868958,0.1542014479637146,0.5747836828231812,,,,
0.0,11,177,1347.6217041015625,0.9024786949157715,0.09533269703388214,0.8071460127830505,,,,
0.0,11,178,3203.50830078125,0.6245435476303101,0.07399557530879974,0.5505479574203491,,,,
0.0,11,179,503.36370849609375,1.030754566192627,0.2007378339767456,0.8300167322158813,,,,
0.0,11,179,,,,,965.3629150390625,0.6900238394737244,0.11055415868759155,0.579469621181488
0.0,12,180,3170.090087890625,0.6029487252235413,0.0653863325715065,0.537562370300293,,,,
0.0,12,181,1164.6337890625,0.5436139106750488,0.09382468461990356,0.44978922605514526,,,,
0.0,12,182,1581.1536865234375,0.8100648522377014,0.09975002706050873,0.7103148102760315,,,,
0.0,12,183,3016.2763671875,0.7596286535263062,0.15241111814975739,0.60721755027771,,,,
0.0,12,184,1255.813232421875,0.6015529632568359,0.13382086157798767,0.4677320718765259,,,,
0.0,12,185,1275.37060546875,0.8526020646095276,0.1788281798362732,0.6737738847732544,,,,
0.0,12,186,1578.3604736328125,1.0608329772949219,0.14698369801044464,0.9138492941856384,,,,
0.0,12,187,2776.81103515625,1.3868461847305298,0.09488054364919662,1.2919656038284302,,,,
0.0,12,188,2033.150634765625,0.7619683742523193,0.13669291138648987,0.6252754926681519,,,,
0.0,12,189,2264.882080078125,0.8376806974411011,0.17525771260261536,0.6624229550361633,,,,
0.0,12,190,1408.322265625,0.8082430958747864,0.12464933097362518,0.68359375,,,,
0.0,12,191,1975.1845703125,0.6055567860603333,0.12014838308095932,0.48540839552879333,,,,
0.0,12,192,892.1461791992188,0.5978591442108154,0.11781659722328186,0.48004257678985596,,,,
0.0,12,193,1297.123291015625,0.5335100889205933,0.0948513001203537,0.43865880370140076,,,,
0.0,12,194,561.0435180664062,0.9058611989021301,0.06358413398265839,0.8422770500183105,,,,
0.0,12,194,,,,,1014.7857666015625,0.643715500831604,0.06698441505432129,0.5767310857772827
0.0,13,195,1104.1163330078125,0.5809818506240845,0.08252289891242981,0.4984589219093323,,,,
0.0,13,196,1617.1077880859375,0.6627496480941772,0.10558030009269714,0.5571693181991577,,,,
0.0,13,197,1414.4395751953125,0.7136775851249695,0.07927636802196503,0.6344012022018433,,,,
0.0,13,198,1553.087890625,0.7411565184593201,0.07751307636499405,0.6636434197425842,,,,
0.0,13,199,1558.904052734375,0.5582365989685059,0.07949656248092651,0.47874000668525696,,,,
0.0,13,200,1558.2698974609375,0.7573531270027161,0.2464771866798401,0.510875940322876,,,,
0.0,13,201,1217.23291015625,0.7023376226425171,0.18676523864269257,0.5155723690986633,,,,
0.0,13,202,1819.1529541015625,0.6450632810592651,0.14413979649543762,0.5009234547615051,,,,
0.0,13,203,1303.68359375,0.6792261600494385,0.10544754564762115,0.5737786293029785,,,,
0.0,13,204,1263.78466796875,0.762212336063385,0.16047102212905884,0.6017413139343262,,,,
0.0,13,205,1513.428955078125,1.0444992780685425,0.12433432042598724,0.920164942741394,,,,
0.0,13,206,2166.818359375,0.7615302801132202,0.15891340374946594,0.6026169061660767,,,,
0.0,13,207,1361.276611328125,0.7202741503715515,0.09180592000484467,0.6284682154655457,,,,
0.0,13,208,1038.9927978515625,0.5505266189575195,0.07439249753952026,0.47613415122032166,,,,
0.0,13,209,571.9560546875,0.43049004673957825,0.08501717448234558,0.34547287225723267,,,,
0.0,13,209,,,,,1068.57861328125,0.6421388387680054,0.07066351920366287,0.5714753270149231
0.0,14,210,1614.4989013671875,0.5529953241348267,0.08427637070417404,0.468718945980072,,,,
0.0,14,211,1426.423828125,0.7074776887893677,0.04668894410133362,0.6607887148857117,,,,
0.0,14,212,1496.0816650390625,0.5805436372756958,0.05018233880400658,0.5303612947463989,,,,
0.0,14,213,2202.997802734375,0.4984131455421448,0.049113500863313675,0.4492996335029602,,,,
0.0,14,214,1899.830322265625,0.6034489870071411,0.19217881560325623,0.4112701714038849,,,,
0.0,14,215,1188.899658203125,0.47172534465789795,0.039237286895513535,0.4324880540370941,,,,
0.0,14,216,1945.6102294921875,0.7874921560287476,0.056934013962745667,0.7305581569671631,,,,
0.0,14,217,1333.815673828125,0.691937267780304,0.08364075422286987,0.6082965135574341,,,,
0.0,14,218,1625.112060546875,0.8023977279663086,0.10460126399993896,0.6977964639663696,,,,
0.0,14,219,1253.7197265625,0.6148502826690674,0.0548439621925354,0.560006320476532,,,,
0.0,14,220,1736.4891357421875,0.7484372854232788,0.11422500759363174,0.6342122554779053,,,,
0.0,14,221,1559.852294921875,0.5337836742401123,0.1306714415550232,0.4031122028827667,,,,
0.0,14,222,1935.897705078125,0.6520026922225952,0.04694395512342453,0.6050587296485901,,,,
0.0,14,223,2105.1103515625,1.0112849473953247,0.2789206802845001,0.7323642373085022,,,,
0.0,14,224,501.6396484375,0.579153299331665,0.053184572607278824,0.5259687304496765,,,,
0.0,14,224,,,,,1131.9998779296875,0.6199589967727661,0.04260123521089554,0.5773577094078064
0.0,15,225,1236.8248291015625,0.7946539521217346,0.05698859319090843,0.7376653552055359,,,,
0.0,15,226,1639.911865234375,0.44878697395324707,0.04996516928076744,0.39882180094718933,,,,
0.0,15,227,4024.186767578125,1.1307141780853271,0.1683993935585022,0.9623148441314697,,,,
0.0,15,228,1854.7724609375,0.4922584891319275,0.08660478889942169,0.405653715133667,,,,
0.0,15,229,1096.0552978515625,1.05804443359375,0.0989648848772049,0.9590795636177063,,,,
0.0,15,230,2819.092529296875,0.9289840459823608,0.21605229377746582,0.712931752204895,,,,
0.0,15,231,2942.8330078125,0.8894618153572083,0.027414537966251373,0.8620472550392151,,,,
0.0,15,232,1501.58544921875,0.6682199835777283,0.1252598911523819,0.5429601073265076,,,,
0.0,15,233,1595.996826171875,0.5123570561408997,0.07036761939525604,0.4419894218444824,,,,
0.0,15,234,1732.4981689453125,0.5869267582893372,0.057394206523895264,0.5295325517654419,,,,
0.0,15,235,1582.7999267578125,0.8455341458320618,0.17211377620697021,0.6734203696250916,,,,
0.0,15,236,2049.44677734375,0.5595700740814209,0.06857819110155106,0.49099186062812805,,,,
0.0,15,237,2077.36767578125,0.6159130334854126,0.028928671032190323,0.5869843363761902,,,,
0.0,15,238,2436.369140625,0.6038068532943726,0.0777880921959877,0.5260187387466431,,,,
0.0,15,239,528.21044921875,1.4650673866271973,0.03228216618299484,1.4327852725982666,,,,
0.0,15,239,,,,,1219.4508056640625,0.62845778465271,0.05231362581253052,0.5761440992355347
3.4261629480170086e-05,16,240,1329.82763671875,0.6700705885887146,0.1407967209815979,0.48371177911758423,,,,
3.4261629480170086e-05,16,241,1561.059326171875,0.8570514917373657,0.10587599873542786,0.697691023349762,,,,
3.4261629480170086e-05,16,242,1809.115478515625,0.995212733745575,0.05592767894268036,0.877301812171936,,,,
3.4261629480170086e-05,16,243,2041.615966796875,0.8263797163963318,0.08786247670650482,0.6685681343078613,,,,
3.4261629480170086e-05,16,244,2143.583740234375,0.5370576977729797,0.02889632061123848,0.43471869826316833,,,,
3.4261629480170086e-05,16,245,2704.0068359375,0.9515528678894043,0.0759342834353447,0.782974898815155,,,,
3.4261629480170086e-05,16,246,1923.34814453125,0.5983753800392151,0.02738978900015354,0.5050885677337646,,,,
3.4261629480170086e-05,16,247,1909.345458984375,1.1114071607589722,0.06403137743473053,0.9819584488868713,,,,
3.4261629480170086e-05,16,248,2840.315185546875,0.8617729544639587,0.11631986498832703,0.648139238357544,,,,
3.4261629480170086e-05,16,249,2953.041015625,1.0776028633117676,0.08931674808263779,0.8871101140975952,,,,
3.4261629480170086e-05,16,250,1383.5703125,0.5784242749214172,0.053649626672267914,0.4773712456226349,,,,
3.4261629480170086e-05,16,251,2043.437744140625,0.8983027338981628,0.023328881710767746,0.8049623370170593,,,,
3.4261629480170086e-05,16,252,2132.75341796875,0.6540114879608154,0.05123776197433472,0.5297021269798279,,,,
3.4261629480170086e-05,16,253,1589.0517578125,0.7785097360610962,0.08106353878974915,0.6430027484893799,,,,
3.4261629480170086e-05,16,254,779.1018676757812,1.0214769840240479,0.1573505699634552,0.8374330997467041,,,,
3.4261629480170086e-05,16,254,,,,,1102.19580078125,0.6580619812011719,0.042619455605745316,0.577679455280304
0.0001369526144117117,17,255,1828.844482421875,0.9359453916549683,0.05706673860549927,0.6284136176109314,,,,
0.0001369526144117117,17,256,1559.41455078125,1.2046197652816772,0.085261270403862,0.9057925939559937,,,,
0.0001369526144117117,17,257,1350.572998046875,0.870079755783081,0.0906318798661232,0.5944833159446716,,,,
0.0001369526144117117,17,258,991.3743896484375,1.18228280544281,0.1318216472864151,0.914689838886261,,,,
0.0001369526144117117,17,259,2007.34033203125,0.8241711854934692,0.07634908705949783,0.4729115962982178,,,,
0.0001369526144117117,17,260,1418.4461669921875,0.9184665679931641,0.11050263792276382,0.6137039661407471,,,,
0.0001369526144117117,17,261,1775.2685546875,0.7074668407440186,0.022410282865166664,0.4419289231300354,,,,
0.0001369526144117117,17,262,1436.2021484375,0.6861103773117065,0.0510917566716671,0.43832695484161377,,,,
0.0001369526144117117,17,263,2075.013427734375,1.1226675510406494,0.06205407902598381,0.7764348983764648,,,,
0.0001369526144117117,17,264,1397.158203125,0.8597579002380371,0.16090230643749237,0.5075111389160156,,,,
0.0001369526144117117,17,265,941.7817993164062,0.671905517578125,0.08046437054872513,0.4624616205692291,,,,
0.0001369526144117117,17,266,1646.23779296875,1.00514817237854,0.07055738568305969,0.7091342210769653,,,,
0.0001369526144117117,17,267,1683.488525390625,1.101851224899292,0.08215820044279099,0.7891349196434021,,,,
0.0001369526144117117,17,268,1106.1015625,0.7244218587875366,0.08029716461896896,0.4926411509513855,,,,
0.0001369526144117117,17,269,326.37176513671875,0.5699467062950134,0.06313510239124298,0.4621141254901886,,,,
0.0001369526144117117,17,269,,,,,801.79150390625,0.7458335161209106,0.052092332392930984,0.5839337110519409
0.00030779148801229894,18,270,1191.399658203125,0.960724949836731,0.08817920088768005,0.5058431029319763,,,,
0.00030779148801229894,18,271,948.0369262695312,0.7177772521972656,0.08754709362983704,0.3384324610233307,,,,
0.00030779148801229894,18,272,714.1583251953125,0.6814994812011719,0.07160913944244385,0.39007851481437683,,,,
0.00030779148801229894,18,273,1344.688232421875,1.38422691822052,0.10651169717311859,0.863831639289856,,,,
